task_key,method_family,compression_ratio,retained_budget,n_official_tasks,Acc,CIF,ERR,ECov,DRR,delta_NLL,GPR
ruler_multiquery_niah,key_channel_pruning,0.5,0.5,1,0.0,0.39,1.0,1.0,N/A,6.016987167667326,0.0041766084445491085
ruler_multiquery_niah,key_channel_pruning,0.75,0.25,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ruler_multiquery_niah,key_space_signal_pruning,0.25,0.75,1,0.9125,0.08,1.0,1.0,N/A,0.0029602670534720587,0.9971499571507081
ruler_multiquery_niah,key_space_signal_pruning,0.5,0.5,1,0.8575,0.18,1.0,1.0,N/A,0.002873473633727046,0.9972468531062934
ruler_multiquery_niah,key_space_signal_pruning,0.75,0.25,1,0.7125,0.26,1.0,1.0,N/A,0.009604048787956383,0.9911965614373928
ruler_multiquery_niah,last_query_attention_pruning,0.25,0.75,1,0.8475,0.0,1.0,1.0,N/A,0.0005228433999797066,0.9994911627528618
ruler_multiquery_niah,last_query_attention_pruning,0.5,0.5,1,0.8475,0.0,1.0,1.0,N/A,-6.695638577713491e-05,1.0000679380853672
ruler_multiquery_niah,last_query_attention_pruning,0.75,0.25,1,0.84,0.03,0.9992901138716356,1.0,N/A,0.000578649500188404,0.9994618920982231
ruler_multiquery_niah,recency_attention_sink_pruning,0.25,0.75,1,0.6475,0.29,0.7575,0.7575,N/A,0.6277910629150565,0.7461737159052914
ruler_multiquery_niah,recency_attention_sink_pruning,0.5,0.5,1,0.4775,0.38,0.545,0.545,N/A,1.2353112724578135,0.5037392235249951
ruler_multiquery_niah,recency_attention_sink_pruning,0.75,0.25,1,0.23,0.39,0.2586428571428571,0.2625,N/A,1.7188248227231733,0.3282799059723047
ruler_multivalue_niah,adaptive_headwise_pruning,0.25,0.75,1,0.98,0.03,1.0,1.0,N/A,0.0021458115245634123,0.9979968653524484
ruler_multivalue_niah,adaptive_headwise_pruning,0.5,0.5,1,0.9725,0.08,1.0,1.0,N/A,0.022354207790617163,0.9876871010950539
ruler_multivalue_niah,adaptive_headwise_pruning,0.75,0.25,1,0.8275,0.47,1.0,1.0,N/A,0.3896004497527226,0.7870639527916478
ruler_multivalue_niah,attention_observation_pruning,0.25,0.75,1,0.9825,0.03,1.0,1.0,N/A,0.0011433030868816419,0.9989706330596652
ruler_multivalue_niah,attention_observation_pruning,0.5,0.5,1,0.975,0.06,1.0,1.0,N/A,0.026500448115409633,0.9807542774007478
ruler_multivalue_niah,attention_observation_pruning,0.75,0.25,1,0.8475,0.4,1.0,1.0,N/A,0.5165187836843992,0.7367227348684914
ruler_multivalue_niah,budget_allocation_hierarchical,0.25,0.75,1,0.9825,0.03,1.0,1.0,N/A,0.0011433030868816419,0.9989706330596652
ruler_multivalue_niah,budget_allocation_hierarchical,0.5,0.5,1,0.975,0.06,1.0,1.0,N/A,0.026500448115409633,0.9807542774007478
ruler_multivalue_niah,budget_allocation_hierarchical,0.75,0.25,1,0.8475,0.4,1.0,1.0,N/A,0.5165187836843992,0.7367227348684914
ruler_multivalue_niah,chunk_semantic_preservation,0.25,0.75,1,0.9625,0.1,1.0,1.0,N/A,0.07184143635139582,0.9591453301198795
ruler_multivalue_niah,chunk_semantic_preservation,0.5,0.5,1,0.89,0.36,1.0,1.0,N/A,0.39337900622284144,0.7972764123569968
ruler_multivalue_niah,chunk_semantic_preservation,0.75,0.25,1,0.7325,0.68,0.9825286339832376,1.0,N/A,0.9076644034683927,0.5774822623510916
ruler_multivalue_niah,hf_kv_cache_quantization,0.25,0.75,1,0.9875,0.0,1.0,1.0,N/A,0.00011223791694616735,0.999910011165745
ruler_multivalue_niah,hf_kv_cache_quantization,0.5,0.5,1,0.9875,0.01,1.0,1.0,N/A,-0.0007785702292101826,1.0013582757475803
ruler_multivalue_niah,hf_kv_cache_quantization,0.75,0.25,1,0.4425,0.74,1.0,1.0,N/A,1.2357104142763828,0.48223944695958076
ruler_multivalue_niah,key_channel_pruning,0.25,0.75,1,0.9625,0.1,1.0,1.0,N/A,0.0013563663482730837,0.9999738015055789
ruler_multivalue_niah,key_channel_pruning,0.5,0.5,1,0.0,0.95,1.0,1.0,N/A,5.847488858506864,0.006213330601560514
ruler_multivalue_niah,key_channel_pruning,0.75,0.25,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ruler_multivalue_niah,key_space_signal_pruning,0.25,0.75,1,0.9775,0.06,1.0,1.0,N/A,0.003693497671899371,0.9984485461195528
ruler_multivalue_niah,key_space_signal_pruning,0.5,0.5,1,0.9775,0.06,1.0,1.0,N/A,0.014216719844503439,0.9900320244689559
ruler_multivalue_niah,key_space_signal_pruning,0.75,0.25,1,0.97,0.09,1.0,1.0,N/A,0.024368188318796426,0.9843226327840262
ruler_multivalue_niah,last_query_attention_pruning,0.25,0.75,1,0.99,0.01,1.0,1.0,N/A,0.0001635935544394229,0.999860484581825
ruler_multivalue_niah,last_query_attention_pruning,0.5,0.5,1,0.9875,0.02,1.0,1.0,N/A,0.0011600503730502432,0.9988701126180781
ruler_multivalue_niah,last_query_attention_pruning,0.75,0.25,1,0.9575,0.12,0.999301948051948,1.0,N/A,0.02381239649341928,0.9821122430950614
ruler_multivalue_niah,recency_attention_sink_pruning,0.25,0.75,1,0.75,0.63,0.76,0.76,N/A,-0.04152274044410889,1.083909919544155
ruler_multivalue_niah,recency_attention_sink_pruning,0.5,0.5,1,0.505,0.88,0.5084090909090909,0.51,N/A,0.10339987871825769,1.0355683394474127
