task_key,official_task_name,method_name,compression_ratio,retained_budget,n_samples,Acc,F1,CIF,ERR,ECov,DRR,delta_NLL,GPR,NA_metric_count
ruler_frequent_words_extraction,fwe,StreamingLLMPress,0.25,0.75,100,0.8766666666666667,0.8766666666666667,0.17,0.0,0.0,N/A,0.004208656569438114,0.9961796370300913,100
ruler_frequent_words_extraction,fwe,StreamingLLMPress,0.5,0.5,100,0.8566666666666667,0.8566666666666667,0.19,0.0,0.0,N/A,0.007401549533665626,0.9946148184482994,100
ruler_frequent_words_extraction,fwe,StreamingLLMPress,0.75,0.25,100,0.8,0.8,0.29,0.0,0.0,N/A,0.009911855075789637,0.9929325389156031,100
ruler_frequent_words_extraction,fwe,TOVAPress,0.25,0.75,100,0.8633333333333333,0.8633333333333333,0.07,1.0,1.0,N/A,4.354080014303596e-05,0.9999564912048572,100
ruler_frequent_words_extraction,fwe,TOVAPress,0.5,0.5,100,0.8666666666666667,0.8666666666666667,0.1,1.0,1.0,N/A,6.484362575086111e-05,0.9999352521876133,100
ruler_frequent_words_extraction,fwe,TOVAPress,0.75,0.25,100,0.8633333333333333,0.8633333333333333,0.16,1.0,1.0,N/A,0.0001049731551669586,0.9998952758184152,100
ruler_frequent_words_extraction,fwe,ThinKPress,0.25,0.75,100,0.91,0.91,0.04,1.0,1.0,N/A,0.00022651752366124046,0.9997736665048668,292
ruler_frequent_words_extraction,fwe,ThinKPress,0.5,0.5,100,0.0,0.0,0.62,1.0,1.0,N/A,9.1319168952484,0.0011386857811958274,176
ruler_frequent_words_extraction,fwe,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_multikey_niah,niah_multikey_1,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,-4.605796841250509e-08,1.0000000460929848,300
ruler_multikey_niah,niah_multikey_1,AdaKVPress,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,-4.631383316375803e-06,1.0000046314603013,300
ruler_multikey_niah,niah_multikey_1,AdaKVPress,0.75,0.25,100,1.0,1.0,0.0,N/A,N/A,N/A,-8.092247862028223e-06,1.0000080923931527,300
ruler_multikey_niah,niah_multikey_1,ChunkKVPress_Knorm,0.25,0.75,100,0.99,0.99,0.01,1.0,1.0,1.0,0.011347982436660358,0.9932162648691809,297
ruler_multikey_niah,niah_multikey_1,ChunkKVPress_Knorm,0.5,0.5,100,0.96,0.96,0.04,1.0,1.0,1.0,0.09160607250067063,0.9492904621928487,288
ruler_multikey_niah,niah_multikey_1,ChunkKVPress_Knorm,0.75,0.25,100,0.85,0.85,0.15,0.9818181818181818,1.0,0.9774327122153209,0.46576243981939447,0.7727553956529032,255
ruler_multikey_niah,niah_multikey_1,KeyDiffPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,2.7156714757459178e-05,0.9999728459608208,0
ruler_multikey_niah,niah_multikey_1,KeyDiffPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,2.6353865459753935e-05,0.9999736513190708,0
ruler_multikey_niah,niah_multikey_1,KeyDiffPress,0.75,0.25,100,0.98,0.98,0.02,1.0,1.0,1.0,0.0015366904141906623,0.9984906180470458,0
ruler_multikey_niah,niah_multikey_1,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,-4.6735163784283883e-07,1.000000467384872,0
ruler_multikey_niah,niah_multikey_1,PyramidKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,-3.5083728191320773e-06,1.000003508422495,0
ruler_multikey_niah,niah_multikey_1,PyramidKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,1.0,-4.222351270946056e-06,1.0000042224730732,0
ruler_multikey_niah,niah_multikey_1,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,1.5702382694993132e-07,0.9999998430202599,0
ruler_multikey_niah,niah_multikey_1,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,9.63362300522963e-06,0.9999903744465263,0
ruler_multikey_niah,niah_multikey_1,QuantizedCache,0.75,0.25,100,0.12,0.12,0.88,1.0,1.0,1.0,1.5144455104959889,0.31175263324242375,0
ruler_multikey_niah,niah_multikey_1,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,-4.6735163784283883e-07,1.000000467384872,0
ruler_multikey_niah,niah_multikey_1,SnapKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,-3.5083728191320773e-06,1.000003508422495,0
ruler_multikey_niah,niah_multikey_1,SnapKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,1.0,-4.222351270946056e-06,1.0000042224730732,0
ruler_multikey_niah,niah_multikey_1,StreamingLLMPress,0.25,0.75,100,0.82,0.82,0.18,0.82,0.82,0.7266666666666667,0.39505573957522877,0.8409780258429823,0
ruler_multikey_niah,niah_multikey_1,StreamingLLMPress,0.5,0.5,100,0.58,0.58,0.42,0.58,0.58,0.4533333333333333,0.9348508920582518,0.6267051438878292,0
ruler_multikey_niah,niah_multikey_1,StreamingLLMPress,0.75,0.25,100,0.25,0.25,0.75,0.25,0.25,0.20576416337285902,1.684228602606468,0.3305281250400455,0
ruler_multikey_niah,niah_multikey_1,TOVAPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,-1.1849936752428292e-06,1.0000011850316526,0
ruler_multikey_niah,niah_multikey_1,TOVAPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,-4.563960822379087e-06,1.0000045640348652,0
ruler_multikey_niah,niah_multikey_1,TOVAPress,0.75,0.25,100,1.0,1.0,0.0,0.9986363636363635,1.0,0.9986213062300018,-7.988270966676758e-06,1.000007988383227,0
ruler_multikey_niah,niah_multikey_1,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,0.00020382627909885543,0.9997962112411602,300
ruler_multikey_niah,niah_multikey_1,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,1.0,1.0,1.0,5.823460600121912,0.005057610906464081,0
ruler_multikey_niah,niah_multikey_1,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_multikey_niah,niah_multikey_2,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,1.9345057157709177e-05,0.9999806628609599,300
ruler_multikey_niah,niah_multikey_2,AdaKVPress,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,0.000160012723414642,0.999840792817051,300
ruler_multikey_niah,niah_multikey_2,AdaKVPress,0.75,0.25,100,0.94,0.94,0.06,1.0,1.0,0.9983586202550733,0.06613875009854173,0.9652151800550165,282
ruler_multikey_niah,niah_multikey_2,ChunkKVPress_Knorm,0.25,0.75,100,0.87,0.87,0.13,1.0,1.0,1.0,0.18928761174801917,0.9055693138310936,261
ruler_multikey_niah,niah_multikey_2,ChunkKVPress_Knorm,0.5,0.5,100,0.55,0.55,0.45,0.9853692201518288,1.0,0.9833284237466203,0.7888061250813707,0.6354336537725149,165
ruler_multikey_niah,niah_multikey_2,ChunkKVPress_Knorm,0.75,0.25,100,0.2,0.2,0.8,0.7889719908714474,0.95,0.832301668934942,1.8466463139191687,0.2694367526801785,60
ruler_multikey_niah,niah_multikey_2,KeyDiffPress,0.25,0.75,100,0.99,0.99,0.01,1.0,1.0,1.0,0.0003962195533327684,0.999611239039752,0
ruler_multikey_niah,niah_multikey_2,KeyDiffPress,0.5,0.5,100,0.95,0.95,0.05,1.0,1.0,1.0,0.061821444795515844,0.968226352750354,0
ruler_multikey_niah,niah_multikey_2,KeyDiffPress,0.75,0.25,100,0.4,0.4,0.6,1.0,1.0,1.0,0.8322724631382588,0.5685205463995235,0
ruler_multikey_niah,niah_multikey_2,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,3.3104752361614585e-05,0.9999669161901279,0
ruler_multikey_niah,niah_multikey_2,PyramidKVPress,0.5,0.5,100,0.98,0.98,0.02,1.0,1.0,1.0,0.02930324312557148,0.9813533947431204,0
ruler_multikey_niah,niah_multikey_2,PyramidKVPress,0.75,0.25,100,0.87,0.87,0.13,1.0,1.0,0.9967271969507049,0.19519251494310108,0.8927926698708761,0
ruler_multikey_niah,niah_multikey_2,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,-7.402415819868224e-08,1.000000074208399,0
ruler_multikey_niah,niah_multikey_2,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,1.39042445761417e-05,0.9999861049807496,0
ruler_multikey_niah,niah_multikey_2,QuantizedCache,0.75,0.25,100,0.12,0.12,0.88,1.0,1.0,1.0,1.8296813381249897,0.25217448401568876,0
ruler_multikey_niah,niah_multikey_2,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,3.3104752361614585e-05,0.9999669161901279,0
ruler_multikey_niah,niah_multikey_2,SnapKVPress,0.5,0.5,100,0.98,0.98,0.02,1.0,1.0,1.0,0.02930324312557148,0.9813533947431204,0
ruler_multikey_niah,niah_multikey_2,SnapKVPress,0.75,0.25,100,0.87,0.87,0.13,1.0,1.0,0.9967271969507049,0.19519251494310108,0.8927926698708761,0
ruler_multikey_niah,niah_multikey_2,StreamingLLMPress,0.25,0.75,100,0.79,0.79,0.21,0.79,0.79,0.7510563069036558,0.49880069779209846,0.8103932829037148,0
ruler_multikey_niah,niah_multikey_2,StreamingLLMPress,0.5,0.5,100,0.46,0.46,0.54,0.46,0.46,0.49922567044928606,1.2952008711438407,0.5110754968611568,0
ruler_multikey_niah,niah_multikey_2,StreamingLLMPress,0.75,0.25,100,0.22,0.22,0.78,0.22,0.22,0.24715903484535695,1.8804683374270623,0.29330830550086456,0
ruler_multikey_niah,niah_multikey_2,TOVAPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,0.9998487964000593,0.00013483295629320046,0.9998655155274038,0
ruler_multikey_niah,niah_multikey_2,TOVAPress,0.5,0.5,100,0.95,0.95,0.05,1.0,1.0,0.9842776150683552,0.07303967365138526,0.9543194767110943,0
ruler_multikey_niah,niah_multikey_2,TOVAPress,0.75,0.25,100,0.65,0.65,0.35,0.9904808959156786,1.0,0.8682668746147444,0.6745262031496531,0.6458666955896522,0
ruler_multikey_niah,niah_multikey_2,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,0.0006989930566935643,0.9993015648036425,300
ruler_multikey_niah,niah_multikey_2,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,1.0,1.0,1.0,7.390250533570977,0.00127431424806357,0
ruler_multikey_niah,niah_multikey_2,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_multikey_niah,niah_multikey_3,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,3.876013961806035e-06,0.9999961243092343,300
ruler_multikey_niah,niah_multikey_3,AdaKVPress,0.5,0.5,100,0.99,0.99,0.01,1.0,1.0,1.0,0.0031931036285797743,0.9972080179046382,297
ruler_multikey_niah,niah_multikey_3,AdaKVPress,0.75,0.25,100,0.93,0.93,0.07,1.0,1.0,0.9980448222541682,0.01931127248444547,0.9854051179498113,279
ruler_multikey_niah,niah_multikey_3,ChunkKVPress_Knorm,0.25,0.75,100,0.72,0.72,0.28,1.0,1.0,0.9994460378886248,0.18756866288597807,0.8682864731839556,216
ruler_multikey_niah,niah_multikey_3,ChunkKVPress_Knorm,0.5,0.5,100,0.27,0.27,0.73,0.9570786433210672,1.0,0.958387174092729,1.1454612716219834,0.4500779333473918,81
ruler_multikey_niah,niah_multikey_3,ChunkKVPress_Knorm,0.75,0.25,100,0.09,0.09,0.91,0.6596955300055415,1.0,0.6834259953664747,2.0033042463568336,0.2142514790802518,27
ruler_multikey_niah,niah_multikey_3,KeyDiffPress,0.25,0.75,100,0.89,0.89,0.11,1.0,1.0,1.0,0.05429221734106398,0.9588092288301587,0
ruler_multikey_niah,niah_multikey_3,KeyDiffPress,0.5,0.5,100,0.41,0.41,0.59,1.0,1.0,1.0,0.6902900104716663,0.6397594428133049,0
ruler_multikey_niah,niah_multikey_3,KeyDiffPress,0.75,0.25,100,0.07,0.07,0.93,0.9996168029501362,1.0,0.9997841315954635,2.218773903506836,0.19808986284962393,0
ruler_multikey_niah,niah_multikey_3,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,2.5204089095176575e-06,0.9999974796213381,0
ruler_multikey_niah,niah_multikey_3,PyramidKVPress,0.5,0.5,100,0.99,0.99,0.01,1.0,1.0,1.0,0.010423126818635242,0.9920866353618243,0
ruler_multikey_niah,niah_multikey_3,PyramidKVPress,0.75,0.25,100,0.87,0.87,0.13,1.0,1.0,0.9946081921137155,0.052985597995720946,0.9673166691225206,0
ruler_multikey_niah,niah_multikey_3,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,2.16790146153889e-06,0.9999978323575369,0
ruler_multikey_niah,niah_multikey_3,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,1.0,1.4195999082911025e-05,0.9999858128071321,0
ruler_multikey_niah,niah_multikey_3,QuantizedCache,0.75,0.25,100,0.01,0.01,0.99,1.0,1.0,1.0,3.491066379585478,0.05935519821036953,0
ruler_multikey_niah,niah_multikey_3,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,1.0,2.5204089095176575e-06,0.9999974796213381,0
ruler_multikey_niah,niah_multikey_3,SnapKVPress,0.5,0.5,100,0.99,0.99,0.01,1.0,1.0,1.0,0.010423126818635242,0.9920866353618243,0
ruler_multikey_niah,niah_multikey_3,SnapKVPress,0.75,0.25,100,0.87,0.87,0.13,1.0,1.0,0.9946081921137155,0.052985597995720946,0.9673166691225206,0
ruler_multikey_niah,niah_multikey_3,StreamingLLMPress,0.25,0.75,100,0.72,0.72,0.28,0.72,0.72,0.7497486271461541,0.8084582976913407,0.7361045749101668,0
ruler_multikey_niah,niah_multikey_3,StreamingLLMPress,0.5,0.5,100,0.47,0.47,0.53,0.47,0.47,0.49599538567157725,1.5215287820894698,0.5011024320300818,0
ruler_multikey_niah,niah_multikey_3,StreamingLLMPress,0.75,0.25,100,0.2,0.2,0.8,0.19844329004329006,0.21,0.24233020578505968,2.2624115342285807,0.25123133989322666,0
ruler_multikey_niah,niah_multikey_3,TOVAPress,0.25,0.75,100,0.99,0.99,0.01,1.0,1.0,0.9999231119650763,0.008736361920105516,0.9941032022999701,0
ruler_multikey_niah,niah_multikey_3,TOVAPress,0.5,0.5,100,0.87,0.87,0.13,0.9994902564956695,1.0,0.9828438186507741,0.04987453673958509,0.9653238754228853,0
ruler_multikey_niah,niah_multikey_3,TOVAPress,0.75,0.25,100,0.25,0.25,0.75,0.9474812419172435,1.0,0.7477140127245011,0.9434129931426288,0.49482750798219594,0
ruler_multikey_niah,niah_multikey_3,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,0.00039646567005162284,0.9996051234297286,300
ruler_multikey_niah,niah_multikey_3,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,1.0,1.0,1.0,5.986828416833827,0.0028404865998768636,0
ruler_multikey_niah,niah_multikey_3,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_multiquery_niah,niah_multiquery,AdaKVPress,0.25,0.75,100,0.845,0.845,0.01,1.0,1.0,N/A,-3.0493998204854655e-05,1.0000313467226158,298
ruler_multiquery_niah,niah_multiquery,AdaKVPress,0.5,0.5,100,0.8425,0.8425,0.02,1.0,1.0,N/A,-0.00017951773926361936,1.0001834928470563,296
ruler_multiquery_niah,niah_multiquery,AdaKVPress,0.75,0.25,100,0.8425,0.8425,0.02,1.0,1.0,N/A,0.00018188520105785866,0.999864255783716,296
ruler_multiquery_niah,niah_multiquery,ChunkKVPress_Knorm,0.25,0.75,100,0.8825,0.8825,0.03,1.0,1.0,N/A,0.0059175099028862975,0.9954198428644635,294
ruler_multiquery_niah,niah_multiquery,ChunkKVPress_Knorm,0.5,0.5,100,0.8025,0.8025,0.17,1.0,1.0,N/A,0.06127782705530944,0.9684902272157287,266
ruler_multiquery_niah,niah_multiquery,ChunkKVPress_Knorm,0.75,0.25,100,0.6025,0.6025,0.36,0.9917568542568542,1.0,N/A,0.5972168686359108,0.6893799212004845,228
ruler_multiquery_niah,niah_multiquery,KeyDiffPress,0.25,0.75,100,0.9125,0.9125,0.08,1.0,1.0,N/A,0.0029602670534720587,0.9971499571507081,100
ruler_multiquery_niah,niah_multiquery,KeyDiffPress,0.5,0.5,100,0.8575,0.8575,0.18,1.0,1.0,N/A,0.002873473633727046,0.9972468531062934,100
ruler_multiquery_niah,niah_multiquery,KeyDiffPress,0.75,0.25,100,0.7125,0.7125,0.26,1.0,1.0,N/A,0.009604048787956383,0.9911965614373928,100
ruler_multiquery_niah,niah_multiquery,PyramidKVPress,0.25,0.75,100,0.8475,0.8475,0.0,1.0,1.0,N/A,8.086204372473205e-05,0.9999213312331534,100
ruler_multiquery_niah,niah_multiquery,PyramidKVPress,0.5,0.5,100,0.8425,0.8425,0.02,1.0,1.0,N/A,-7.542792139079823e-05,1.000078047538769,100
ruler_multiquery_niah,niah_multiquery,PyramidKVPress,0.75,0.25,100,0.8425,0.8425,0.03,1.0,1.0,N/A,0.0006562283002660396,0.9994122106600953,100
ruler_multiquery_niah,niah_multiquery,QuantizedCache,0.25,0.75,100,0.845,0.845,0.02,1.0,1.0,N/A,-5.9406847286562756e-05,1.000059471544712,100
ruler_multiquery_niah,niah_multiquery,QuantizedCache,0.5,0.5,100,0.86,0.86,0.05,1.0,1.0,N/A,0.004079615593493611,0.9962341965372614,100
ruler_multiquery_niah,niah_multiquery,QuantizedCache,0.75,0.25,100,0.125,0.125,0.38,1.0,1.0,N/A,1.7957590046483596,0.2841890474860902,100
ruler_multiquery_niah,niah_multiquery,SnapKVPress,0.25,0.75,100,0.8475,0.8475,0.0,1.0,1.0,N/A,8.086204372473205e-05,0.9999213312331534,100
ruler_multiquery_niah,niah_multiquery,SnapKVPress,0.5,0.5,100,0.8425,0.8425,0.02,1.0,1.0,N/A,-7.542792139079823e-05,1.000078047538769,100
ruler_multiquery_niah,niah_multiquery,SnapKVPress,0.75,0.25,100,0.8425,0.8425,0.03,1.0,1.0,N/A,0.0006562283002660396,0.9994122106600953,100
ruler_multiquery_niah,niah_multiquery,StreamingLLMPress,0.25,0.75,100,0.6475,0.6475,0.29,0.7575,0.7575,N/A,0.6277910629150565,0.7461737159052914,100
ruler_multiquery_niah,niah_multiquery,StreamingLLMPress,0.5,0.5,100,0.4775,0.4775,0.38,0.545,0.545,N/A,1.2353112724578135,0.5037392235249951,100
ruler_multiquery_niah,niah_multiquery,StreamingLLMPress,0.75,0.25,100,0.23,0.23,0.39,0.2586428571428571,0.2625,N/A,1.7188248227231733,0.3282799059723047,100
ruler_multiquery_niah,niah_multiquery,TOVAPress,0.25,0.75,100,0.8475,0.8475,0.0,1.0,1.0,N/A,0.0005228433999797066,0.9994911627528618,100
ruler_multiquery_niah,niah_multiquery,TOVAPress,0.5,0.5,100,0.8475,0.8475,0.0,1.0,1.0,N/A,-6.695638577713491e-05,1.0000679380853672,100
ruler_multiquery_niah,niah_multiquery,TOVAPress,0.75,0.25,100,0.84,0.84,0.03,0.9992901138716356,1.0,N/A,0.000578649500188404,0.9994618920982231,100
ruler_multiquery_niah,niah_multiquery,ThinKPress,0.25,0.75,100,0.8925,0.8925,0.03,1.0,1.0,N/A,0.02066759598660024,0.9816148527865748,294
ruler_multiquery_niah,niah_multiquery,ThinKPress,0.5,0.5,100,0.0,0.0,0.39,1.0,1.0,N/A,6.016987167667326,0.0041766084445491085,222
ruler_multiquery_niah,niah_multiquery,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
